ID,Parking,Phone,Description,Renovation_type,Balcony,Windows,WC,Chld_pets_allowed,Lift,Refuse_chute,City,Price_per_month,Res_complex_name,Total_sqr_mtr,Rooms_qty,Room_type,Station,Line,AdmArea,District,Floor,N_of_floor,Bld_type,Furniture_rooms,Furniture_kitchen,Street,Bld.,Time_to_subway,Accessibility,price_per_m,Ceiling_height
274899876,0,1,1,4,1,1,1,2,1,0,1,11.547336553476635,170,4.700480365792417,2,0,192,14,6,59,13,25,5,1,1,1476,1077,17,2,6.857031595392044,2.64
272538910,0,1,1,3,0,0,1,0,0,1,1,10.915106645867503,16,3.828641396489095,1,0,254,18,6,49,3,33,4,1,1,1403,1667,0,2,7.109243821734184,2.64
267626863,0,1,1,3,1,1,1,0,1,0,1,10.819798284210286,170,3.713572066704308,1,0,18,56,0,40,9,18,5,1,1,536,111,5,1,7.1316985104669115,2.64
274970188,1,1,1,2,1,1,1,2,1,0,1,10.808737559293304,170,3.9318256327243257,2,1,182,63,0,82,5,12,0,1,1,40,1957,15,2,6.897704943128636,2.85
275005459,5,1,1,1,1,1,1,0,0,1,1,10.819798284210286,126,3.8501476017100584,1,0,34,66,0,40,8,16,5,1,0,1146,1649,8,2,6.992056464980572,2.8
274935559,3,1,1,3,1,1,1,2,1,0,1,10.518700218288165,170,3.58351893845611,1,0,34,66,0,40,7,9,3,1,1,463,26,10,2,6.964270628957975,2.64
274799958,3,1,1,3,1,1,1,2,1,0,1,10.778977123006351,126,3.8918202981106265,2,2,34,66,0,40,8,16,1,1,1,1146,1649,6,2,6.90875477931522,2.64
274915762,3,1,1,3,1,1,1,2,1,0,1,10.950824090522445,386,3.6375861597263857,1,0,34,66,0,40,26,30,1,1,1,1028,1214,3,2,7.340537546390398,2.64
274776582,3,1,1,3,1,0,1,2,1,0,1,11.156264806643742,170,4.330733340286331,2,1,34,66,0,40,30,30,1,1,1,1146,1648,5,2,6.839833262496678,2.64
272852550,0,1,1,1,1,1,1,2,0,1,1,10.714439990727769,170,3.6635616461296463,1,0,18,56,0,40,17,25,0,0,0,804,383,19,2,7.077675697127899,2.64
274714298,0,1,1,3,0,0,1,0,0,1,1,10.714439990727769,170,3.7909846770510898,2,0,34,66,0,40,1,5,1,0,1,771,1408,9,0,6.9472268933271835,2.64
274723873,0,1,1,3,1,1,1,2,1,1,1,10.757924157061597,170,3.648057459593681,1,0,34,66,0,40,17,25,6,1,1,804,383,20,2,7.13702760451562,2.6
274826207,5,1,1,2,0,1,1,1,1,0,1,11.225256725762893,291,4.31748811353631,2,0,18,56,0,40,20,29,5,1,1,804,1209,12,2,6.922164479545329,3.0
185470574,0,1,1,4,0,0,1,2,0,1,1,10.165890277802454,170,3.4995332823830174,1,0,182,63,0,82,1,5,6,1,1,683,511,5,1,6.698229640741408,2.64
274246153,4,1,1,4,1,1,1,0,1,1,1,10.596659732783579,170,3.713572066704308,2,1,34,66,0,40,9,9,3,1,1,108,26,22,2,6.90875477931522,2.64
274357683,0,1,1,3,1,0,1,0,1,0,1,10.915106645867503,170,3.713572066704308,2,1,34,66,0,40,7,9,3,1,1,108,1882,21,2,7.226936018493289,2.64
207085491,3,1,1,4,1,1,1,1,1,0,1,10.404293143019792,170,3.713572066704308,2,3,34,66,0,40,6,9,3,1,1,652,176,5,1,6.716594773520978,2.64
274264492,0,1,1,4,0,1,1,1,0,2,1,10.463131911491967,170,3.8066624897703196,2,3,34,66,0,40,1,5,0,1,1,771,1519,2,2,6.680170059867994,2.6
274963012,5,1,1,3,0,1,1,2,1,0,1,10.757924157061597,126,3.8501476017100584,1,0,34,66,0,40,18,32,5,1,1,1146,1651,9,2,6.930239728969882,3.0
274693594,0,1,1,2,0,1,1,2,0,2,1,11.225256725762893,170,4.290459441148391,2,1,34,66,0,40,17,30,5,1,1,1146,1648,5,2,6.949536812997092,2.64
273761018,0,1,1,4,1,1,1,2,1,0,1,10.714439990727769,170,4.007333185232471,2,3,182,63,0,82,8,12,1,1,1,536,701,25,2,6.7266330027636645,2.64
274557911,5,1,1,1,0,0,1,2,0,1,1,10.757924157061597,170,4.007333185232471,2,0,182,63,0,82,2,16,6,0,0,536,1746,12,2,6.77006711077609,2.64
273977585,0,1,1,4,1,1,0,0,1,0,1,10.703266939811954,170,3.9982007016691985,2,1,182,63,0,82,4,12,1,1,1,536,701,4,1,6.724764339322948,2.64
274243770,0,1,1,4,1,0,0,2,1,0,1,10.757924157061597,170,3.8918202981106265,2,0,182,63,0,82,2,16,6,0,1,536,1746,13,2,6.887722625231901,2.64
274012478,3,1,1,3,1,0,1,1,0,1,1,10.915106645867503,170,4.007333185232471,3,2,34,66,0,40,3,5,3,1,1,463,905,2,2,6.927085754163929,2.64
274339726,3,1,1,3,1,1,1,2,1,0,1,10.714439990727769,386,3.5263605246161616,1,0,34,66,0,40,3,14,1,1,1,1028,1217,4,2,7.218643271861805,2.64
274440171,0,1,1,3,1,1,1,2,1,0,1,10.819798284210286,170,3.7612001156935624,1,0,34,66,0,40,10,17,0,1,1,1146,1542,9,0,7.0829483135243585,2.64
274899335,0,1,1,1,1,1,1,1,1,1,1,10.819798284210286,170,3.784189633918261,2,0,34,66,0,40,9,9,3,0,0,1146,1157,14,2,7.059437799128602,2.5
272679781,0,1,1,3,1,1,1,0,0,1,1,11.225256725762893,170,4.110873864173311,2,0,34,66,0,40,5,5,0,1,1,463,701,9,0,7.1316985104669115,2.64
274339099,0,1,1,3,1,1,1,1,1,0,1,10.463131911491967,170,3.6888794541139363,1,0,182,63,0,82,7,9,1,1,1,536,754,21,2,6.800655359700657,2.64
274949856,0,1,1,4,1,1,1,1,1,0,1,10.491301994830229,170,4.07753744390572,2,1,182,63,0,82,13,16,3,1,1,804,1200,5,1,6.432441021555726,2.64
274928711,0,1,1,4,0,0,0,2,0,1,1,10.518700218288165,170,3.713572066704308,2,1,34,66,0,40,1,5,0,1,1,804,1355,13,2,6.8308742346461795,2.77
274260468,5,1,1,1,1,1,1,2,1,1,1,10.596409707779776,170,3.9512437185814275,1,0,34,66,0,40,3,25,5,1,0,804,318,16,2,6.665833575417936,2.6
273880002,0,1,1,4,1,0,1,0,1,0,1,10.645448706505872,170,3.6888794541139363,1,0,34,66,0,40,12,22,6,1,1,463,1195,15,2,6.982791391708681,2.66
274435494,0,1,1,4,1,1,1,0,0,1,1,10.714439990727769,170,3.828641396489095,2,1,34,66,0,40,2,5,0,1,1,1146,667,5,2,6.90875477931522,2.64
274479895,3,1,1,3,0,0,0,0,1,0,1,10.714439990727769,170,3.828641396489095,2,1,182,63,0,82,7,9,3,1,1,374,1195,3,1,6.90875477931522,2.64
274756829,0,1,1,1,0,1,1,0,1,1,1,10.819798284210286,170,3.9318256327243257,2,0,182,63,0,82,5,12,6,1,0,40,1941,16,2,6.90875477931522,2.9
274575614,5,1,1,1,0,0,1,1,1,1,1,10.819798284210286,386,3.6375861597263857,1,0,34,66,0,40,11,31,5,1,0,1028,1214,3,2,7.209600098101058,2.64
274918581,0,1,1,4,0,0,0,0,1,0,1,10.819798284210286,170,3.912023005428146,1,0,34,66,0,40,13,18,5,1,1,400,588,15,2,6.928937506413157,2.64
274450198,3,1,1,3,1,0,0,1,1,0,1,10.915106645867503,170,3.713572066704308,2,3,182,63,0,82,6,9,3,1,1,108,1882,15,2,7.226936018493289,2.64
274965987,3,1,1,3,0,1,1,0,1,1,1,10.968215530759236,386,3.6375861597263857,1,0,34,66,0,40,19,20,1,1,1,1028,1220,5,2,7.357918104527307,2.64
274569715,5,1,1,3,0,0,1,1,1,1,1,11.225256725762893,291,4.174387269895637,2,1,18,56,0,40,12,30,1,1,1,804,1213,18,2,7.067213278610214,2.64
274394284,0,1,1,2,0,1,1,3,1,1,1,11.695255355062795,170,4.51085950651685,3,0,34,66,0,40,15,30,1,1,1,1146,1648,15,2,7.196187070324464,2.64
250609345,3,1,1,4,1,1,1,0,0,1,1,10.203629181337648,170,3.4657359027997265,1,0,34,66,0,40,4,5,3,1,1,257,1235,12,2,6.770752430031462,2.64
273760985,3,1,1,4,1,0,1,2,1,0,1,10.239995502805316,170,3.4339872044851463,1,0,182,63,0,82,7,9,3,1,1,652,176,6,1,6.839833262496678,2.64
274803104,0,1,1,4,1,0,1,2,1,1,1,10.308985993422082,170,3.4339872044851463,1,0,34,66,0,40,5,9,6,0,1,257,702,10,2,6.90875477931522,2.64
274755199,0,1,1,4,1,0,1,2,0,1,1,10.308985993422082,170,3.7612001156935624,2,1,34,66,0,40,5,5,3,1,1,463,1201,5,1,6.572682063274631,2.64
273489356,3,1,1,3,1,1,1,1,0,1,1,10.308985993422082,170,3.4965075614664802,1,0,34,66,0,40,3,5,6,1,1,683,856,20,2,6.844282856026563,2.64
274628024,0,1,1,4,1,1,1,1,1,0,1,10.404293143019792,170,3.58351893845611,1,0,18,56,0,40,1,9,3,0,1,463,630,15,2,6.8499748229745725,2.64
274891758,4,1,1,3,1,0,1,2,1,1,1,10.404293143019792,170,3.258096538021482,1,0,34,66,0,40,2,10,5,1,1,463,265,7,2,7.186144304522325,2.64
273890439,0,1,1,4,1,1,1,2,0,1,1,10.404293143019792,170,3.6635616461296463,1,0,18,56,0,40,3,5,7,1,1,804,624,15,2,6.7678275333887,3.0
273829495,0,1,1,1,0,0,1,2,0,1,1,10.404293143019792,170,3.258096538021482,1,0,18,56,0,40,5,5,3,1,0,804,772,15,2,7.186144304522325,2.5
274006062,0,1,1,3,1,1,0,0,0,1,1,10.404293143019792,170,3.529297384289471,1,0,182,63,0,82,4,5,3,0,0,841,265,15,2,6.905732085669856,2.64
274942614,0,1,1,0,1,1,1,1,0,1,1,10.463131911491967,170,3.828641396489095,2,0,34,66,0,40,5,5,0,1,1,467,628,4,1,6.657725739164105,2.48
274660466,3,1,1,4,1,1,1,2,1,0,1,10.463131911491967,170,3.4339872044851463,1,0,34,66,0,40,6,9,3,1,1,463,26,11,2,7.062762734529377,2.7
274806040,0,1,1,4,1,1,1,1,1,0,1,10.463131911491967,170,3.6635616461296463,2,3,182,63,0,82,8,9,3,1,1,141,1468,21,2,6.826602306069382,2.64
273425339,0,1,1,4,1,1,1,0,0,1,1,10.518700218288165,170,3.8066624897703196,2,0,18,56,0,40,3,5,3,1,1,804,625,9,0,6.735672040371899,2.64
274216194,0,1,1,4,0,1,0,2,1,1,1,10.518700218288165,170,3.8066624897703196,2,0,182,63,0,82,8,9,3,1,1,374,0,23,2,6.735672040371899,2.64
274140953,3,1,1,4,1,0,1,1,0,1,1,10.545367754151743,170,3.828641396489095,2,1,182,63,0,82,4,5,3,1,1,804,1542,4,1,6.739862458840303,2.48
272937719,0,1,1,4,1,1,1,1,0,1,1,10.571342565808699,170,3.8066624897703196,2,3,34,66,0,40,3,5,0,1,1,771,1642,9,0,6.788254860376594,2.64
157339643,3,1,1,3,0,1,1,1,0,2,1,10.571342565808699,170,3.970291913552122,1,0,34,66,0,40,4,5,7,1,1,463,173,5,2,6.621405651764134,2.64
241762425,3,1,1,4,1,1,1,2,1,1,1,10.596409707779776,170,3.9512437185814275,1,0,34,66,0,40,3,25,1,1,1,804,318,12,2,6.665833575417936,2.64
274137319,3,1,1,3,1,1,1,2,1,0,1,10.596659732783579,170,3.7612001156935624,1,0,18,56,0,40,7,16,1,1,1,804,1761,20,2,6.860014563948276,2.64
274213469,0,1,1,3,1,1,1,1,0,2,1,10.596659732783579,170,3.828641396489095,2,2,34,66,0,40,5,5,0,1,1,1146,553,10,2,6.791096610987463,2.64
273947391,0,1,1,4,1,1,1,0,1,1,1,10.596659732783579,170,3.6635616461296463,1,0,182,63,0,82,14,14,6,1,1,1157,1226,18,2,6.959998122405276,2.64
274854536,0,1,1,4,0,1,1,0,0,1,1,10.596659732783579,170,3.828641396489095,2,1,34,66,0,40,1,5,0,1,1,467,629,3,1,6.791096610987463,2.48
274329072,0,1,1,3,0,0,1,0,1,0,1,10.596659732783579,170,3.713572066704308,1,0,182,63,0,82,1,12,1,1,1,536,701,4,1,6.90875477931522,2.64
168731633,0,1,1,4,0,1,1,1,0,1,1,10.596659732783579,170,3.4657359027997265,1,0,34,66,0,40,1,5,3,1,1,1196,376,13,2,7.1634222284534985,2.48
268687995,3,1,1,4,1,1,0,0,1,1,1,10.596659732783579,386,3.332204510175204,1,0,34,66,0,40,16,24,1,1,1,1028,1221,9,2,7.301472639381708,3.0
274826679,3,1,1,3,1,1,1,2,1,0,1,10.596659732783579,170,3.7612001156935624,1,0,182,63,0,82,11,17,3,1,1,169,1113,14,2,6.860014563948276,2.75
274860064,0,1,1,1,1,0,1,2,0,1,1,10.645448706505872,170,3.4965075614664802,1,0,18,56,0,40,1,9,3,1,0,463,630,14,2,7.180450609125595,2.64
274903400,5,1,1,1,0,0,1,2,1,1,1,10.645448706505872,391,3.044522437723423,1,0,182,63,0,82,14,32,5,1,0,841,1662,12,2,7.650168700845001,2.64
274938273,0,1,1,3,1,0,1,1,1,0,1,10.645448706505872,170,3.6635616461296463,2,3,34,66,0,40,3,9,0,1,1,1146,1868,6,2,7.00874309039354,2.64
274829187,0,1,1,1,1,1,1,1,0,1,1,10.668978650219241,170,3.7376696182833684,2,0,18,56,0,40,3,9,3,1,0,804,626,17,2,6.956336362062192,2.64
272819648,0,1,1,4,1,0,1,0,0,1,1,10.668978650219241,170,3.8066624897703196,2,3,34,66,0,40,4,5,6,1,1,1146,111,8,2,6.885788493402021,2.64
274635080,4,1,1,4,0,0,1,2,0,1,1,10.714439990727769,170,4.07753744390572,3,0,18,56,0,40,1,5,1,1,1,683,701,9,0,6.6552628171906685,2.64
274921174,0,1,1,1,1,1,1,1,0,1,1,10.714439990727769,170,3.828641396489095,2,0,34,66,0,40,2,5,6,0,0,1146,667,5,2,6.90875477931522,2.64
272266497,0,1,1,1,1,1,1,2,1,1,1,10.714439990727769,170,3.828641396489095,2,0,34,66,0,40,9,12,0,1,0,804,824,13,2,6.90875477931522,2.7
274891777,3,1,1,4,1,1,1,0,0,2,1,10.714439990727769,170,4.189654742026425,2,2,18,56,0,40,4,5,3,1,1,46,1780,23,2,6.541473901094873,3.0
274463450,3,1,1,4,1,1,1,2,0,1,1,10.714439990727769,170,3.8155121050473024,2,3,34,66,0,40,4,5,0,0,1,257,380,11,2,6.922164479545329,2.64
273443987,3,1,1,4,1,1,1,2,1,0,1,10.714439990727769,170,4.351567427189173,3,1,18,56,0,40,9,25,5,0,1,536,1662,6,1,6.377521467089887,2.65
263469856,0,1,1,4,1,1,1,1,0,1,1,10.714439990727769,170,3.828641396489095,2,1,34,66,0,40,5,5,0,1,1,1146,553,10,2,6.90875477931522,2.64
274081535,0,1,1,2,1,0,1,0,1,0,1,10.736418414365374,170,3.713572066704308,1,0,182,63,0,82,13,14,6,1,1,1157,1226,15,2,7.048386408721883,2.64
274094485,0,1,1,1,1,1,1,2,0,1,1,10.757924157061597,170,3.784189633918261,2,0,34,66,0,40,5,5,3,1,0,841,265,10,2,6.997617240355579,2.7
274957035,0,1,1,4,1,1,1,2,1,1,1,10.768506042432708,170,3.92395157629342,2,1,34,66,0,40,14,14,6,1,1,467,970,10,1,6.8655378220095855,2.6
274835448,3,1,1,3,1,1,1,2,0,0,1,10.778977123006351,126,3.8501476017100584,1,0,34,66,0,40,8,12,1,1,1,1146,1649,9,2,6.951272767826046,2.64
274646417,0,1,1,1,1,0,1,2,0,1,1,10.819798284210286,170,3.828641396489095,2,1,182,63,0,82,3,5,0,1,0,169,1079,14,2,7.0140153898827995,2.64
274989734,0,1,1,3,1,1,0,2,1,0,1,10.819798284210286,170,3.9889840465642745,2,1,182,63,0,82,10,12,1,1,1,536,603,5,1,6.850545809454851,2.64
274626081,0,1,1,4,1,1,1,2,0,1,1,10.819798284210286,170,4.02535169073515,3,3,34,66,0,40,4,5,3,1,1,169,1182,13,2,6.813544494621113,2.48
274180538,4,1,1,4,0,1,1,0,1,1,1,10.819798284210286,386,3.6109179126442243,1,0,34,66,0,40,11,30,5,1,1,1028,1217,3,2,7.236979086878522,2.64
189007795,3,1,1,3,0,1,1,0,1,0,1,10.819798284210286,170,3.8712010109078907,1,0,34,66,0,40,18,28,1,1,1,1146,1648,6,2,6.97057024117689,2.64
274855533,0,1,1,4,0,1,1,0,0,1,1,10.819798284210286,170,4.174387269895637,2,1,34,66,0,40,3,5,1,1,1,463,1191,5,1,6.662174382548992,3.1
272439901,3,1,1,3,1,1,1,1,1,0,1,10.819798284210286,170,3.9318256327243257,2,1,34,66,0,40,13,14,3,1,1,652,177,5,1,6.90875477931522,2.64
274633507,0,1,1,4,1,1,1,1,1,0,1,10.839600519357369,170,4.0943445622221,3,2,18,56,0,40,9,9,1,1,1,1146,1269,20,2,6.7631996618957775,2.64
270331167,0,1,1,4,1,0,1,0,0,1,1,10.859018228147887,386,3.5553480614894135,1,0,34,66,0,40,27,31,1,1,1,1028,1214,3,2,7.333292105436984,2.64
274571106,5,1,1,1,0,0,1,1,1,1,1,10.87806606028079,386,3.6109179126442243,2,0,34,66,0,40,29,31,5,1,0,1028,1214,5,2,7.2952072687784995,2.64
270869086,0,1,1,2,0,0,0,0,1,1,1,10.915106645867503,170,3.8918202981106265,1,0,34,66,0,40,10,30,6,1,1,1146,1648,7,2,7.0447597999744245,2.64
275004321,3,1,1,3,0,1,1,1,1,1,1,10.915106645867503,386,3.6109179126442243,1,0,34,66,0,40,10,31,5,1,1,1028,1214,3,2,7.332223857091597,2.64
275003163,5,1,1,3,1,1,1,0,0,0,1,10.915106645867503,386,4.007333185232471,2,1,34,66,0,40,7,31,1,0,1,1028,1214,3,2,6.927085754163929,2.7
274646421,5,1,1,1,0,0,1,2,1,1,1,10.915106645867503,126,3.8712010109078907,2,2,34,66,0,40,25,30,5,1,0,1146,1650,7,2,7.065795043043005,2.64
274690515,3,1,1,3,1,1,1,0,1,0,1,10.915106645867503,496,3.828641396489095,1,0,182,63,0,82,2,18,1,1,1,536,793,4,1,7.109243821734184,2.64
218323614,1,1,1,2,0,1,1,3,1,0,1,10.915106645867503,291,3.4965075614664802,1,0,182,63,0,82,29,29,5,1,1,804,1210,8,1,7.4499342104061235,3.0
272698900,5,1,1,3,1,1,1,1,1,1,1,10.950824090522445,386,4.001863709427935,2,0,34,66,0,40,4,31,5,1,1,1028,1214,4,2,6.968335207062392,2.7
268129754,0,1,1,4,1,1,1,1,0,1,1,10.950824090522445,170,4.418840607796598,3,1,18,56,0,40,3,5,7,1,1,1135,1542,13,2,6.545524862255081,3.0
274684892,3,1,1,3,1,1,1,2,1,0,1,10.968215530759236,170,4.02535169073515,2,1,18,56,0,40,4,12,3,1,1,804,1199,20,2,6.961812930828636,2.8
274891344,3,1,1,4,1,1,1,0,1,0,1,10.968215530759236,496,3.7612001156935624,1,0,182,63,0,82,17,18,1,1,1,536,793,4,1,7.231252547114856,2.64
274656269,5,1,1,1,0,0,1,2,1,1,1,11.002116507732017,386,3.6375861597263857,1,0,34,66,0,40,6,31,5,1,0,1028,1214,3,2,7.391798405165924,2.64
271651959,5,1,1,1,1,1,1,1,1,1,1,11.002116507732017,386,3.970291913552122,2,0,34,66,0,40,6,31,5,1,0,1028,1214,3,2,7.051722413950769,2.7
273181730,5,1,1,2,0,1,1,0,1,1,1,11.002116507732017,386,3.7954891891721947,1,0,34,66,0,40,7,24,1,1,1,1028,1214,7,2,7.230063640424056,2.8
274461889,5,1,1,1,1,1,1,1,0,1,1,11.082157933374816,386,4.007333185232471,2,0,34,66,0,40,12,31,5,1,0,1028,1214,3,2,7.093988926646519,2.7
268167234,0,1,1,1,1,1,1,0,1,1,1,11.082157933374816,170,3.58351893845611,2,2,182,63,0,82,2,9,6,1,0,841,1408,11,2,7.527332804008427,2.6
272321911,0,1,1,4,1,1,1,1,1,0,1,11.082157933374816,170,4.330733340286331,3,1,182,63,0,82,5,14,6,1,1,1157,1226,15,2,6.765807616326455,2.64
269953215,4,1,1,3,1,1,1,1,1,1,1,11.156264806643742,386,4.02535169073515,2,1,34,66,0,40,21,31,5,1,1,1028,1214,5,2,7.149702741572861,2.64
273087193,0,1,1,3,1,1,1,1,1,0,1,11.156264806643742,187,4.330733340286331,3,2,34,66,0,40,8,22,1,1,1,141,1191,4,1,6.839833262496678,2.64
273484422,5,1,1,3,0,1,1,2,0,0,1,11.156264806643742,170,4.290459441148391,2,1,34,66,0,40,12,31,5,1,1,1146,1648,6,2,6.88061244482687,3.0
270355009,5,1,1,1,1,1,1,1,1,1,1,11.225256725762893,386,4.007333185232471,2,2,34,66,0,40,20,31,5,1,0,1028,1214,3,2,7.236979086878522,2.7
267713622,0,1,1,3,1,1,1,1,1,0,1,11.277215789596893,386,4.2626798770413155,2,1,34,66,0,40,21,31,3,1,1,1028,1214,3,2,7.029593573015614,2.64
274845070,0,1,1,3,1,0,1,1,0,2,1,11.289794413577894,386,4.007333185232471,2,1,34,66,0,40,15,32,1,1,1,1028,1214,3,2,7.301472639381708,2.64
274664576,5,1,1,3,0,1,1,1,1,1,1,11.51293546492023,291,4.653960350157523,4,0,18,56,0,40,3,29,5,1,1,804,1209,12,2,6.8695740254035185,3.0
272910327,5,1,1,3,0,1,1,2,1,0,1,11.51293546492023,434,4.564348191467836,3,2,18,56,0,40,3,19,5,0,1,46,646,24,2,6.959998122405276,3.0
272325825,5,1,1,1,1,0,1,2,0,1,1,11.736077016252437,434,4.5217885770490405,3,0,18,56,0,40,3,19,0,1,0,46,646,17,2,7.225937244904127,2.64
274937414,5,1,1,2,1,1,1,1,1,1,1,11.775297421715827,170,4.382026634673881,3,1,34,66,0,40,4,30,1,1,1,1146,1648,6,2,7.406449384708191,2.64
267872093,0,1,1,3,1,1,1,1,1,0,1,12.04355959836804,434,4.61512051684126,3,1,182,63,0,82,13,19,5,1,1,46,646,4,1,7.438971592395862,2.64
273598798,0,1,1,4,1,0,1,1,0,2,1,9.680406499268875,170,3.6635616461296463,1,0,18,56,0,40,4,5,3,1,1,652,90,27,2,6.045130025640588,2.48
272439053,3,1,1,4,1,1,1,2,0,1,1,10.308985993422082,170,3.4965075614664802,1,0,34,66,0,40,2,5,3,1,1,1196,376,11,2,6.844282856026563,2.5
274381353,3,1,1,4,1,1,1,3,1,0,1,10.373522431293592,170,3.713572066704308,1,0,182,63,0,82,12,17,6,1,1,536,1752,13,2,6.68586094706836,2.64
274803982,0,1,1,4,1,1,1,2,1,0,1,10.404293143019792,170,3.828641396489095,2,1,34,66,0,40,8,9,0,1,1,1146,1157,15,2,6.598963058134234,2.64
273381075,0,1,1,4,1,1,1,1,0,0,1,10.434145214930487,170,3.7612001156935624,1,0,182,63,0,82,7,16,6,1,1,536,1746,13,2,6.69768071708455,2.64
258470109,3,1,1,4,1,1,1,1,1,0,1,10.434145214930487,170,3.58351893845611,1,0,18,56,0,40,11,16,6,1,1,536,602,30,2,6.879796624392638,2.48
274897274,0,1,1,4,1,0,1,2,0,1,1,10.463131911491967,170,3.6888794541139363,2,1,34,66,0,40,2,5,6,1,1,463,1529,17,2,6.800655359700657,2.65
274797713,0,1,1,4,1,1,1,2,1,0,1,10.463131911491967,170,4.007333185232471,2,1,182,63,0,82,9,14,0,1,1,467,1662,4,1,6.475660962068847,2.64
274745813,3,1,1,3,0,1,1,3,1,1,1,10.463131911491967,391,3.044522437723423,0,0,182,63,0,82,24,31,5,1,1,841,1768,14,2,7.467942332285852,2.64
274635187,3,1,1,3,1,1,1,2,0,1,1,10.463131911491967,170,3.4657359027997265,1,0,34,66,0,40,3,5,1,1,1,257,380,11,2,7.0300014582586785,2.64
274128555,3,1,1,4,1,0,1,1,1,0,1,10.463131911491967,170,3.713572066704308,1,0,34,66,0,40,11,14,0,1,1,467,1662,15,2,6.775366090936392,2.64
274913190,0,1,1,3,1,1,1,1,1,0,1,10.518700218288165,170,3.713572066704308,1,0,18,56,0,40,12,18,5,1,1,536,111,24,2,6.8308742346461795,2.64
223212177,0,1,1,3,0,1,1,2,0,1,1,10.518700218288165,170,3.4011973816621555,1,0,34,66,0,40,1,5,0,1,1,771,1524,4,2,7.152160838425564,2.48
273850358,3,1,1,4,1,1,1,1,0,1,1,10.545367754151743,170,4.007333185232471,2,3,34,66,0,40,5,5,0,1,1,771,629,10,2,6.557777436036072,2.64
274771312,0,1,1,4,1,1,1,0,0,1,1,10.545367754151743,170,3.828641396489095,2,3,182,63,0,82,2,5,0,1,1,169,1079,16,2,6.739862458840303,2.64
165491849,0,1,1,4,1,1,1,2,1,0,1,10.571342565808699,170,3.784189633918261,2,1,182,63,0,82,2,9,6,1,1,536,872,5,1,6.8112187661433925,2.64
274999191,0,1,1,4,1,1,1,2,0,1,1,10.596659732783579,170,3.8501476017100584,2,1,34,66,0,40,2,5,0,1,1,771,1197,4,2,6.7691426758635,2.64
274159138,0,1,1,4,1,1,1,0,1,0,1,10.596659732783579,170,3.828641396489095,2,1,34,66,0,40,2,12,0,1,1,463,1778,10,2,6.791096610987463,2.64
274634974,0,1,1,3,1,1,1,0,1,0,1,10.645448706505872,170,3.713572066704308,1,0,182,63,0,82,7,18,5,1,1,139,970,23,2,6.957497370876951,2.64
272601849,3,1,1,3,0,1,1,1,1,2,1,10.645448706505872,170,3.912023005428146,1,0,34,66,0,40,3,24,5,1,1,1146,1648,6,2,6.754770585794848,2.64
217573031,3,1,1,4,1,1,1,1,1,0,1,10.645448706505872,170,3.713572066704308,1,0,182,63,0,82,13,17,4,1,1,169,1113,16,2,6.957497370876951,2.7
240946515,0,1,1,4,0,0,0,0,1,0,1,10.668978650219241,170,3.784189633918261,2,1,182,63,0,82,7,9,6,1,1,141,1542,5,1,6.90875477931522,2.64
273298768,3,1,1,3,0,1,1,1,1,0,1,10.668978650219241,170,3.6888794541139363,2,1,34,66,0,40,2,9,3,1,1,467,26,15,2,7.006300314235358,2.64
274997478,0,1,1,3,0,0,0,1,1,1,1,10.714439990727769,170,4.110873864173311,2,1,182,63,0,82,3,12,6,1,1,536,701,20,2,6.621405651764134,2.64
265483012,3,1,1,3,1,1,1,1,1,0,1,10.714439990727769,170,3.5263605246161616,1,0,39,24,7,20,4,9,3,1,1,652,178,20,1,7.218643271861805,2.64
274779407,5,1,1,3,0,1,1,0,1,1,1,10.714439990727769,126,3.8918202981106265,1,0,34,66,0,40,11,30,1,1,1,1146,1651,9,2,6.844282856026563,2.64
273314090,0,1,1,4,1,1,1,0,0,1,1,10.714439990727769,170,4.143134726391533,3,3,34,66,0,40,3,5,3,1,1,169,1294,14,2,6.58866021322024,2.48
274257810,4,1,1,3,1,0,1,2,1,1,1,10.757924157061597,170,3.8918202981106265,2,0,182,63,0,82,2,16,1,1,1,536,1746,9,0,6.887722625231901,2.64
274972046,1,1,1,2,1,1,1,1,1,0,1,10.808737559293304,170,3.9318256327243257,2,1,4,24,7,1,5,12,0,1,1,40,1941,4,1,6.897704943128636,2.85
275002781,0,1,1,4,1,0,1,2,0,1,1,10.819798284210286,170,3.9889840465642745,2,1,34,66,0,40,2,2,3,1,1,463,949,15,2,6.850545809454851,2.64
271437340,0,1,1,3,0,1,1,0,0,1,1,10.819798284210286,291,3.713572066704308,1,0,18,56,0,40,8,22,4,1,1,804,1213,18,2,7.1316985104669115,2.64
274109061,0,1,1,2,1,1,1,1,1,0,1,10.819798284210286,170,3.784189633918261,1,0,34,66,0,40,3,14,0,1,1,467,1662,18,2,7.059437799128602,2.64
273316729,0,1,1,4,0,0,0,1,0,2,1,10.859018228147887,170,3.9318256327243257,2,3,34,66,0,40,5,5,0,1,1,771,1201,4,2,6.947937068614969,2.64
274205459,0,1,1,3,1,0,0,2,0,1,1,10.915106645867503,170,3.828641396489095,2,0,34,66,0,40,5,5,6,1,1,771,1201,5,2,7.109243821734184,2.6
